,Magnitude,Place,Time,Longitude,Latitude,Depth
2949,4.7,"129 km WNW of Naha, Japan",1648977955965,126.442,26.543,10.0
2948,4.5,"Bonin Islands, Japan region",1648981396648,141.3765,27.9568,133.6
2947,4.5,"Izu Islands, Japan region",1648996221131,142.8204,30.5605,10.0
2946,4.6,"129 km W of Ie, Japan",1649000811167,126.5133,26.8501,6.33
2945,4.1,"97 km ENE of Poronaysk, Russia",1649003403395,144.3998,49.4355,10.0
2944,4.4,"52 km NNE of Nanao, Japan",1649035583745,137.1864,37.4917,10.0
2943,4.4,"9 km SE of Yujing, Taiwan",1649037046484,120.5295,23.0721,9.64
2942,5.4,"61 km ESE of Namie, Japan",1649068143977,141.6836,37.3748,33.83
2941,4.5,"144 km WNW of Naha, Japan",1649069081346,126.4051,26.8381,10.0
2940,4.8,"3 km ENE of Honch?, Japan",1649078993536,140.0256,35.7105,53.85
2939,4.5,"4 km ESE of Honch?, Japan",1649079104988,140.0315,35.6783,61.7
2938,4.3,"147 km WSW of Basco, Philippines",1649084729605,120.6157,20.0797,10.0
2937,4.6,"Volcano Islands, Japan region",1649085899573,142.9566,22.3965,10.0
2936,4.4,"134 km ESE of Namie, Japan",1649125486326,142.4642,37.16,35.0
2935,4.3,"80 km NNW of Hirara, Japan",1649130822235,124.8945,25.4261,106.69
2934,4.8,"66 km ENE of Namie, Japan",1649171034004,141.6288,37.8085,53.59
2933,4.1,"130 km WNW of Naha, Japan",1649183690500,126.5462,26.8016,10.0
2932,4.1,"148 km WNW of Naha, Japan",1649185366811,126.4493,26.9626,10.0
2931,4.5,"142 km WNW of Naha, Japan",1649214646689,126.417,26.8179,10.0
2930,5.0,"136 km WNW of Naha, Japan",1649214732190,126.4189,26.6962,10.0
2929,4.3,"85 km SE of Ishinomaki, Japan",1649225913249,141.9683,37.8518,48.63
2928,4.6,"4 km NW of Shinshiro, Japan",1649291435683,137.4661,34.927,10.24
2927,4.6,"99 km S of Hualien City, Taiwan",1649302859570,121.4314,23.0936,15.79
2926,4.7,"139 km WNW of Naha, Japan",1649308326642,126.3717,26.6519,10.0
2925,4.2,Mariana Islands region,1649309965981,142.9815,21.8872,297.12
2924,4.3,"Bonin Islands, Japan region",1649348525742,142.883,28.4319,10.0
2923,4.6,"Izu Islands, Japan region",1649363349604,141.7697,31.0945,10.0
2922,4.3,"84 km SSE of Kushiro, Japan",1649372245846,144.6543,42.2434,26.98
2921,5.7,"45 km SE of Hengchun, Taiwan",1649374570821,121.0439,21.7031,10.0
2920,4.2,"60 km SE of Hengchun, Taiwan",1649383773018,121.1381,21.5985,10.0
2919,4.1,"59 km SE of Nemuro, Japan",1649384839140,146.0901,42.9377,45.41
2918,4.4,"53 km NNE of Nanao, Japan",1649423096676,137.229,37.4838,9.75
2917,4.4,"234 km ESE of ?funato, Japan",1649437919515,143.9876,37.9342,10.0
2916,4.2,"Bonin Islands, Japan region",1649445394486,141.0644,26.588,87.91
2915,5.3,"42 km SE of Hengchun, Taiwan",1649445573003,120.9994,21.7038,15.99
2914,4.9,"42 km SE of Hengchun, Taiwan",1649522628905,120.9705,21.6884,10.0
2913,4.2,"86 km SSW of Kuril’sk, Russia",1649531506128,147.4279,44.5211,113.38
2912,4.4,"Bonin Islands, Japan region",1649563503705,143.8509,27.0043,10.0
2911,4.7,"87 km ESE of Namie, Japan",1649579423879,141.9595,37.3102,29.94
2910,5.0,"79 km NE of Hasaki, Japan",1649583795488,141.499,36.1963,26.45
2909,4.3,"64 km SE of Hengchun, Taiwan",1649607701568,121.2234,21.6258,10.0
2908,4.7,Mariana Islands region,1649614223468,143.6909,21.5871,234.7
2907,4.3,"165 km SE of Hirara, Japan",1649663638018,126.313,23.6333,10.0
2906,4.2,"Volcano Islands, Japan region",1649666759229,145.106,22.3521,10.0
2905,4.3,"Volcano Islands, Japan region",1649670858936,143.589,22.4927,97.6
2904,4.3,"Volcano Islands, Japan region",1649675988083,144.4379,22.3188,35.0
2903,4.3,"74 km SE of Hengchun, Taiwan",1649682297274,121.3193,21.6057,2.67
2902,5.3,"49 km SE of Hengchun, Taiwan",1649684849477,121.0639,21.6724,10.0
2901,4.9,"61 km SE of Hengchun, Taiwan",1649684951787,121.1268,21.5799,10.0
2900,4.5,"64 km SE of Hengchun, Taiwan",1649685150517,121.1793,21.5869,10.0
2899,4.5,"72 km SE of Hengchun, Taiwan",1649685253483,121.3016,21.6007,10.0
2898,4.4,"Bonin Islands, Japan region",1649685690057,141.2762,27.1533,102.56
2897,4.4,"51 km ESE of Yujing, Taiwan",1649687550501,120.9027,22.9085,14.83
2896,4.7,"52 km SE of Hengchun, Taiwan",1649688189099,121.0273,21.609,10.0
2895,4.1,"70 km SE of Hengchun, Taiwan",1649688420556,121.2574,21.5827,10.0
2894,4.4,"63 km SE of Hengchun, Taiwan",1649691132798,121.1155,21.5505,10.0
2893,4.6,"Volcano Islands, Japan region",1649697844157,143.1759,25.4653,10.0
2892,5.0,"50 km SE of Hengchun, Taiwan",1649704531729,121.0944,21.685,10.0
2891,4.6,"66 km SE of Hengchun, Taiwan",1649704985042,121.1662,21.5508,10.0
2890,4.3,"near the east coast of Honshu, Japan",1649725817980,142.1123,38.0176,35.0
2889,4.0,"34 km ESE of Yujing, Taiwan",1649736881216,120.7653,22.9851,10.0
2888,4.9,"Ryukyu Islands, Japan",1649760403755,126.4379,26.758,10.0
2887,4.1,"126 km WNW of Naha, Japan",1649763127701,126.5323,26.702,10.0
2886,4.6,"56 km SSE of Hengchun, Taiwan",1649772136600,121.0264,21.5649,10.0
2885,4.5,"66 km S of Katsuura, Japan",1649779674334,140.4059,34.5523,53.99
2884,4.1,"139 km WNW of Naha, Japan",1649810918853,126.3968,26.7154,10.0
2883,4.6,"141 km WNW of Naha, Japan",1649810987667,126.3988,26.7543,10.0
2882,4.4,"137 km WNW of Naha, Japan",1649811445793,126.4786,26.8151,10.0
2881,5.6,"145 km WNW of Naha, Japan",1649812952819,126.4128,26.8566,8.0
2880,4.7,"135 km WNW of Naha, Japan",1649813498296,126.536,26.8743,10.0
2879,4.2,"126 km WNW of Naha, Japan",1649818744871,126.605,26.8182,10.0
2878,4.5,"Volcano Islands, Japan region",1649819940565,142.7198,22.1117,257.21
2877,4.6,"130 km WNW of Naha, Japan",1649830479456,126.51,26.7294,10.0
2876,4.1,"148 km N of Nago, Japan",1649831483347,127.8901,27.9545,40.15
2875,4.1,"Izu Islands, Japan region",1649842297013,137.9232,30.5605,467.85
2874,4.5,"142 km WNW of Naha, Japan",1649853088470,126.3955,26.7738,10.0
2873,4.8,"138 km WNW of Naha, Japan",1649881162109,126.4814,26.8354,10.0
2872,4.9,"135 km WNW of Naha, Japan",1649895300713,126.4723,26.7762,10.0
2871,4.4,"220 km SSE of Katsuura, Japan",1649907100602,141.1152,33.269,35.0
2870,4.5,"212 km SSE of Katsuura, Japan",1649907607665,141.0138,33.3251,35.0
2869,4.4,"69 km SE of Hengchun, Taiwan",1649921319421,121.2248,21.5642,10.0
2868,4.5,"17 km NE of Iwaki, Japan",1649960731174,141.0048,37.1773,68.07
2867,4.9,"33 km S of Hualien City, Taiwan",1649963217510,121.5964,23.6753,6.01
2866,4.7,"147 km WNW of Naha, Japan",1649991604604,126.4294,26.9186,10.0
2865,4.6,"131 km WSW of Naze, Japan",1650004390070,128.2317,27.9379,10.0
2864,4.6,"Izu Islands, Japan region",1650062037966,137.3566,30.1271,507.05
2863,4.6,"136 km WNW of Naha, Japan",1650125287701,126.4198,26.6972,10.0
2862,4.2,"78 km E of Hualien City, Taiwan",1650163449874,122.3721,23.9534,29.75
2861,4.3,"112 km ESE of Namie, Japan",1650193877004,142.178,37.0979,29.41
2860,4.5,"83 km SE of Katsuren-haebaru, Japan",1650207777479,128.5682,25.9155,6.03
2859,4.5,"Izu Islands, Japan region",1650211683029,142.4287,31.1726,10.0
2858,4.4,"65 km ENE of Namie, Japan",1650225044921,141.638,37.7903,56.86
2857,4.5,"Bonin Islands, Japan region",1650247729071,142.7353,27.8143,10.0
2856,4.3,"Izu Islands, Japan region",1650256006367,142.5543,30.8667,10.0
2855,4.2,"66 km W of Kuril’sk, Russia",1650278012495,147.0389,45.2805,10.0
2854,5.3,"54 km SE of Hengchun, Taiwan",1650281918041,121.1047,21.6409,10.0
2853,4.5,"62 km SSE of Hengchun, Taiwan",1650289138039,121.0775,21.5314,10.0
2852,4.2,"10 km NNW of Takayama, Japan",1650307754523,137.2108,36.2193,251.33
2851,4.9,"Izu Islands, Japan region",1650313852871,142.212,29.6779,10.0
2850,5.3,"17 km N of Daigo, Japan",1650323760135,140.3142,36.9242,94.75
2849,4.1,"9 km ESE of Yamada, Japan",1650337033778,142.0428,39.4281,89.19
2848,4.6,"82 km ESE of Katsuren-haebaru, Japan",1650341370348,128.6512,26.0912,10.0
2847,4.5,"80 km ESE of Katsuren-haebaru, Japan",1650345170426,128.5527,25.9458,10.37
2846,4.8,"126 km NNE of Yonakuni, Japan",1650351966205,123.409,25.546,181.7
2845,4.4,"Izu Islands, Japan region",1650374865184,141.7811,31.8553,10.0
2844,4.1,"113 km E of Hirara, Japan",1650406170955,126.4079,24.996,10.0
2843,4.7,"Izu Islands, Japan region",1650431901766,142.479,29.0745,10.0
2842,4.4,"59 km SE of Hengchun, Taiwan",1650494494343,121.0737,21.5624,10.57
2841,4.7,"Volcano Islands, Japan region",1650564866283,144.0613,22.8859,35.57
2840,4.0,"51 km S of Hualien City, Taiwan",1650591464069,121.5571,23.512,25.58
2839,4.3,"256 km ESE of Yamada, Japan",1650693079389,144.7187,38.6324,10.0
2838,4.2,"6 km SSE of Hualien City, Taiwan",1650699096444,121.6306,23.9253,34.44
2837,4.3,"14 km SSE of Yilan, Taiwan",1650736427794,121.8277,24.6414,71.2
2836,4.1,"99 km ESE of Hasaki, Japan",1650742962846,141.8804,35.4497,10.0
2835,4.2,"20 km NW of Miyako, Japan",1650752354383,141.7511,39.7667,70.27
2834,4.2,"141 km NW of Naha, Japan",1650773485333,126.5147,26.9387,10.0
2833,4.5,"132 km WNW of Naha, Japan",1650773648355,126.5417,26.8369,10.0
2832,4.8,"165 km E of Shikotan, Russia",1650774632978,148.7777,43.7366,10.0
2831,4.8,"138 km NW of Naha, Japan",1650777408571,126.5503,26.9334,10.0
2830,4.4,"125 km NW of Naha, Japan",1650783385166,126.6519,26.8712,10.0
2829,5.2,"134 km ESE of Shizunai-furukawach?, Japan",1650788173098,143.7955,41.7585,36.44
2828,5.3,"114 km SSE of Yonakuni, Japan",1650795827255,123.2332,23.4521,10.0
2827,4.3,"55 km ENE of Misawa, Japan",1650797883746,141.9574,40.9401,64.63
2826,4.2,"134 km WNW of Naha, Japan",1650801358496,126.4487,26.6997,10.0
2825,4.7,"171 km WNW of Kuril’sk, Russia",1650814797176,145.957,45.9804,10.0
2824,4.3,"Bonin Islands, Japan region",1650864769944,142.8027,27.6686,10.0
2823,4.5,"74 km S of Hualien City, Taiwan",1650922235515,121.5349,23.3057,32.6
2822,4.1,"33 km E of Nichinan, Japan",1650926621646,131.718,31.6122,39.53
2821,4.2,"140 km WNW of Naha, Japan",1650941838747,126.4943,26.9063,10.0
2820,4.2,"59 km WNW of Yonakuni, Japan",1650942823396,122.4382,24.6192,35.0
2819,4.7,"128 km WNW of Naha, Japan",1650943383122,126.5186,26.7185,10.0
2818,4.4,"144 km WNW of Naha, Japan",1650945218389,126.4808,26.9382,10.0
2817,4.0,"158 km WNW of Naha, Japan",1650945283566,126.2446,26.8307,10.0
2816,4.3,"277 km ESE of ?funato, Japan",1650959724345,144.43,37.7729,10.0
2815,4.1,"262 km ESE of ?funato, Japan",1650972707286,144.2663,37.815,10.0
2814,4.2,"41 km SE of Hasaki, Japan",1651007346850,141.1565,35.4656,20.09
2813,4.6,"8 km SSE of ?hara, Japan",1651018369235,140.435,35.1803,88.35
2812,4.3,"84 km E of Mutsu, Japan",1651038102667,142.2139,41.2104,59.33
2811,4.0,"Bonin Islands, Japan region",1651060618875,142.4745,28.9949,10.0
2810,4.6,"35 km SSW of Shimo-furano, Japan",1651109022763,142.2121,43.0519,150.59
2809,4.2,"276 km ESE of ?funato, Japan",1651117655490,144.4009,37.7578,10.0
2808,4.2,"108 km SE of Itoman, Japan",1651122889550,128.3426,25.3571,10.0
2807,4.7,"91 km E of Mutsu, Japan",1651140201963,142.3054,41.1849,58.42
2806,4.2,"85 km E of Namie, Japan",1651167831382,141.9624,37.5831,63.1
2805,4.4,"94 km E of Shikotan, Russia",1651174929997,147.8791,43.9275,67.71
2804,4.1,"Izu Islands, Japan region",1651192188056,138.6007,30.2952,422.99
2803,4.5,"12 km SSE of Makurazaki, Japan",1651231391615,130.3699,31.1606,158.52
2802,4.0,"Izu Islands, Japan region",1651243981841,138.5082,30.3696,457.11
2801,4.0,"43 km ENE of Mutsu, Japan",1651260374277,141.7069,41.4066,72.88
2800,4.2,"6 km NNE of Takatsuki, Japan",1651309605541,135.6391,34.9056,10.0
2799,4.7,"Izu Islands, Japan region",1651368166818,142.3848,29.653,10.0
2798,4.5,"136 km WNW of Naha, Japan",1651369946244,126.4725,26.7944,10.0
2797,4.3,"142 km WNW of Naha, Japan",1651372298367,126.4784,26.9035,10.0
2796,4.4,"82 km ENE of Namie, Japan",1651383715248,141.8795,37.7368,54.47
2795,4.6,"Volcano Islands, Japan region",1651383786185,141.5275,24.2623,147.58
2794,4.1,"71 km SSE of Shizunai-furukawach?, Japan",1651389658113,142.6507,41.7234,37.02
2793,4.7,"280 km N of Kuril’sk, Russia",1651426136402,147.5889,47.7424,391.87
2792,4.5,"Izu Islands, Japan region",1651441091141,138.8423,31.4891,10.0
2791,5.5,"Volcano Islands, Japan region",1651442269305,142.7068,23.6503,54.0
2790,5.3,"Izu Islands, Japan region",1651461268349,138.7451,31.3688,10.0
2789,4.9,"Izu Islands, Japan region",1651461838695,138.7043,31.4164,10.0
2788,5.1,"31 km E of Nichinan, Japan",1651475293847,131.7001,31.6372,28.01
2787,4.3,"7 km NNE of Kameoka, Japan",1651497662883,135.6006,35.0621,6.75
2786,4.5,"9 km NE of Hualien City, Taiwan",1651516993487,121.6614,24.0433,31.35
2785,4.4,"Bonin Islands, Japan region",1651520897483,142.5834,28.7102,10.0
2784,4.1,"134 km WNW of Naha, Japan",1651526264509,126.4999,26.7975,10.0
2783,4.5,"Maug Islands region, Northern Mariana Islands",1651538044373,145.0388,20.1167,143.25
2782,4.4,"188 km ENE of Miyako, Japan",1651559981918,143.913,40.4117,16.21
2781,4.8,"7 km SE of Hino, Japan",1651574397036,139.4607,35.6215,134.53
2780,4.3,"82 km SE of Ishinomaki, Japan",1651583068150,141.9631,37.8841,53.46
2779,4.2,"136 km WNW of Naha, Japan",1651585423309,126.4591,26.777,10.0
2778,4.2,"41 km N of Mutsu, Japan",1651610436949,141.3066,41.6598,88.48
2777,4.4,"202 km SSE of Katsuura, Japan",1651622232660,141.0624,33.4273,38.78
2776,4.5,"Volcano Islands, Japan region",1651636122453,143.6719,22.2804,110.68
2775,4.6,"6 km NNE of Hirara, Japan",1651636439286,125.3364,24.8575,52.15
2774,4.2,"47 km S of Shizunai-furukawach?, Japan",1651677615406,142.3735,41.9043,69.65
2773,4.3,"69 km ENE of Namie, Japan",1651730102090,141.7195,37.7439,51.57
2772,5.0,"6 km N of Sakai, Japan",1651743723414,139.7938,36.1599,65.13
2771,4.5,"64 km SE of Naze, Japan",1651746323809,129.9807,27.9817,10.0
2770,4.3,"17 km S of Makurazaki, Japan",1651804187542,130.3339,31.1061,136.66
2769,4.4,"126 km WNW of Naha, Japan",1651840603006,126.5592,26.7396,10.0
2768,5.4,"135 km WNW of Naha, Japan",1651843267558,126.5084,26.8334,10.0
2767,5.5,"137 km WNW of Naha, Japan",1651924436580,126.4642,26.7906,10.0
2766,4.2,"62 km SSW of Hualien City, Taiwan",1651965826857,121.4842,23.4258,28.36
2765,4.4,"49 km SSE of ?funato, Japan",1652034967935,141.9698,38.6756,56.97
2764,4.4,"113 km SE of Ishinomaki, Japan",1652044561757,142.3061,37.771,35.0
2763,4.4,"242 km S of Shimoda, Japan",1652074227259,139.2643,32.5069,117.81
2762,6.2,"70 km SW of Yonakuni, Japan",1652077382067,122.4888,24.0406,21.0
2761,4.4,"72 km SW of Yonakuni, Japan",1652077941840,122.5832,23.9373,27.57
2760,4.1,"76 km SW of Yonakuni, Japan",1652079310266,122.5763,23.8998,26.84
2759,4.4,"71 km SSW of Yonakuni, Japan",1652080428512,122.6397,23.9113,23.52
2758,5.0,"69 km SW of Yonakuni, Japan",1652082352188,122.5575,23.9823,24.89
2757,5.3,"7 km NE of Toba, Japan",1652085187436,136.895,34.534,328.96
2756,4.6,"66 km SW of Yonakuni, Japan",1652105360058,122.5546,24.0258,24.97
2755,4.4,"44 km E of Yilan, Taiwan",1652110535689,122.1906,24.8123,112.54
2754,4.4,"82 km ENE of Namie, Japan",1652115462093,141.8505,37.796,54.23
2753,4.0,"74 km SW of Yonakuni, Japan",1652145814419,122.5496,23.9354,28.44
2752,4.1,"117 km E of Namie, Japan",1652189563455,142.3291,37.5663,58.15
2751,4.5,"138 km WNW of Naha, Japan",1652204390687,126.4347,26.766,2.61
2750,4.0,"Izu Islands, Japan region",1652212629719,138.9812,29.5405,456.76
2749,4.4,"93 km NNW of Lüshun, China",1652213776871,120.7104,39.5218,10.0
2748,4.6,"78 km SE of Ofunato, Japan",1652246859573,142.344,38.6028,41.6
2747,4.4,"119 km E of Namie, Japan",1652292999713,142.3381,37.6664,35.0
2746,4.0,Mariana Islands region,1652296698395,143.1473,21.7005,278.1
2745,4.1,"105 km ESE of Takahagi, Japan",1652312652891,141.7744,36.3036,39.27
2744,4.3,"165 km S of Itoman, Japan",1652327181491,127.5606,24.635,10.0
2743,4.3,"68 km SSW of Yonakuni, Japan",1652355939187,122.6476,23.9365,10.0
2742,4.4,"11 km SW of Date, Japan",1652369600030,140.7871,42.3802,130.79
2741,4.4,"56 km ESE of Namie, Japan",1652386222306,141.5775,37.2699,48.4
2740,4.5,"113 km W of Basco, Philippines",1652397411007,120.8832,20.3517,10.0
2739,4.2,"71 km SW of Yonakuni, Japan",1652435251389,122.5726,23.9547,27.14
2738,4.6,"88 km NE of Miyako, Japan",1652456846527,142.7327,40.1578,40.63
2737,4.4,"Volcano Islands, Japan region",1652501848675,143.2011,22.5337,122.07
2736,4.6,"73 km SSW of Yonakuni, Japan",1652522747639,122.6009,23.9088,10.0
2735,4.6,"61 km SSE of Katsuura, Japan",1652525313855,140.507,34.6134,82.01
2734,5.2,"82 km E of Shikotan, Russia",1652567314250,147.7402,43.8297,35.0
2733,4.3,"Bonin Islands, Japan region",1652633328006,142.4163,26.8113,31.22
2732,4.2,"29 km SE of Ishigaki, Japan",1652728801326,124.337,24.1379,22.94
2731,4.3,"Bonin Islands, Japan region",1652760183742,139.0638,28.8127,470.28
2730,5.5,"230 km SSE of Katsuura, Japan",1652767493424,141.6529,33.3852,10.0
2729,4.4,"249 km SSE of Katsuura, Japan",1652768384489,141.737,33.2309,10.0
2728,4.4,"241 km SSE of Katsuura, Japan",1652770713679,141.6459,33.2681,10.0
2727,5.2,"229 km SSE of Katsuura, Japan",1652771999078,141.4124,33.2921,10.0
2726,5.5,"224 km SSE of Katsuura, Japan",1652793472144,141.5114,33.3872,13.0
2725,4.4,"30 km SW of Tateyama, Japan",1652795190119,139.648,34.7796,142.98
2724,4.4,"82 km SE of Ishinomaki, Japan",1652795632934,142.0182,37.9367,47.63
2723,4.4,"28 km W of Rishiri Town, Japan",1652799449773,140.8372,45.186,228.48
2722,4.9,"73 km S of Koshima, Japan",1652801646955,130.663,29.5768,10.0
2721,5.2,"145 km ENE of Hachinohe, Japan",1652822238206,143.0857,41.0061,25.05
2720,4.4,"Izu Islands, Japan region",1652844991633,141.2308,29.8233,43.18
2719,5.6,"227 km SSE of Katsuura, Japan",1652845945111,141.4573,33.3301,13.0
2718,5.0,"98 km SSW of Ishigaki, Japan",1652917966625,123.7427,23.5366,21.23
2717,4.5,"244 km SSE of Katsuura, Japan",1652919293410,141.4023,33.1315,10.0
2716,4.6,"242 km SSE of Katsuura, Japan",1652956606656,141.3534,33.1419,10.0
2715,4.9,"228 km SSE of Katsuura, Japan",1652958906761,141.4685,33.3224,10.0
2714,4.4,"91 km SE of Ishinomaki, Japan",1653037937447,142.0749,37.8636,35.0
2713,4.1,"55 km NNE of Nanao, Japan",1653044297543,137.3014,37.4769,10.0
2712,4.4,"256 km SSE of Katsuura, Japan",1653047212136,141.4989,33.058,10.0
2711,4.1,"Izu Islands, Japan region",1653068684154,141.6278,31.9497,27.62
2710,4.3,"191 km SE of Katsuura, Japan",1653091683549,141.5536,33.761,10.0
2709,4.2,"219 km SSE of Katsuura, Japan",1653174932039,141.3645,33.3737,10.0
2708,5.4,"46 km SE of Iwaki, Japan",1653189851946,141.3127,36.8145,10.33
2707,4.7,"56 km ESE of Shizunai-furukawach?, Japan",1653222135701,143.0171,42.1731,50.93
2706,6.0,"235 km SSE of Katsuura, Japan",1653232651327,141.4121,33.2279,12.0
2705,4.3,"12 km SSW of Katsuura, Japan",1653234153147,140.2643,35.037,58.76
2704,4.2,"249 km SSE of Katsuura, Japan",1653234984150,141.5154,33.133,10.0
2703,4.5,"247 km SSE of Katsuura, Japan",1653237982285,141.5054,33.1459,10.0
2702,5.0,"225 km SSE of Katsuura, Japan",1653238641872,141.4634,33.3529,10.0
2701,4.9,"238 km SSE of Katsuura, Japan",1653240014863,141.3712,33.1855,19.15
2700,4.0,"12 km SSW of Kamojimach?-j?gejima, Japan",1653261622207,134.2937,33.9651,37.8
2699,5.5,"136 km SSE of Shizunai-furukawach?, Japan",1653271265931,143.0991,41.2357,34.0
2698,4.3,"Hokkaido, Japan region",1653327472061,141.2719,42.4271,119.93
2697,4.2,"43 km NE of Nemuro, Japan",1653339905064,145.9675,43.5925,113.24
2696,4.3,"249 km SSE of Katsuura, Japan",1653343970986,141.4544,33.108,10.0
2695,4.2,"6 km SSW of Shiroi, Japan",1653363804133,140.0356,35.7512,32.78
2694,4.2,"257 km SSE of Katsuura, Japan",1653375380949,141.6991,33.1262,10.0
2693,4.6,"75 km SW of Yonakuni, Japan",1653377854973,122.5451,23.9242,10.0
2692,4.1,"24 km E of Namie, Japan",1653415440640,141.2745,37.4813,75.23
2691,4.2,"44 km SE of Toba, Japan",1653462557952,137.1742,34.1892,337.27
2690,4.4,"249 km SE of Katsuura, Japan",1653467730869,141.9407,33.3516,4.66
2689,4.3,"251 km SSE of Katsuura, Japan",1653470027487,141.5515,33.1256,10.0
2688,4.2,"50 km ESE of Yujing, Taiwan",1653512301766,120.9417,23.0195,8.94
2687,4.3,"Volcano Islands, Japan region",1653514060443,143.3532,22.583,135.43
2686,4.0,"250 km SSE of Katsuura, Japan",1653543964434,141.5031,33.1186,10.03
2685,4.1,"220 km NNW of Kuril’sk, Russia",1653606165843,146.8864,47.0905,372.51
2684,4.8,"75 km ENE of Namie, Japan",1653641974208,141.7438,37.8102,51.86
2683,4.7,"254 km SSE of Katsuura, Japan",1653725231887,141.5392,33.093,10.0
2682,4.6,"258 km SSE of Katsuura, Japan",1653732349699,141.455,33.0148,10.0
2681,4.5,"Bonin Islands, Japan region",1653773444276,141.9307,26.6399,45.63
2680,4.3,"76 km SW of Yonakuni, Japan",1653804381000,122.5416,23.9144,24.65
2679,5.1,"35 km E of ?arai, Japan",1653807323553,140.9733,36.2785,43.32
2678,4.4,"74 km ENE of Namie, Japan",1653807632416,141.817,37.6575,58.56
2677,4.3,"53 km SE of Hengchun, Taiwan",1653823575320,121.102,21.657,10.0
2676,4.2,"48 km SE of Hengchun, Taiwan",1653825801412,121.0619,21.6789,10.0
2675,4.7,"111 km SE of Hirara, Japan",1653940501746,126.1854,24.1977,10.0
2674,4.2,"3 km S of Ishioka, Japan",1653975765957,140.2673,36.1552,77.58
